,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code,home_team,away_team,year,day,game_str_1,home_team_1,away_team_1,at_bat_1,play_per_game_1,top_bottom_inning,pitcher,catcher,first_base,second_base,third_base,shortstop,left_field,center_field,right_field,batter,first_baserunner,second_baserunner,third_baserunner,year_1,day_1,game_str_2,play_id_1,timestamp_1,runner,field_x,field_y
66,y1_d081_PVJ_RZQ,300,\N,300,11024306,1,6,RZQ,PVJ,year_1,day_081,y1_d081_PVJ_RZQ,RZQ,PVJ,,300.0,top,RZQ-0044,RZQ-0183,RZQ-0333,RZQ-0347,RZQ-0233,RZQ-0258,RZQ-0014,RZQ-0274,RZQ-0214,PVJ-1588,NA,NA,NA,year_1,day_081,y1_d081_PVJ_RZQ,300,11024306,11,55.194,74.4507
67,y1_d084_YJD_RZQ,160,\N,160,5137976,1,6,RZQ,YJD,year_1,day_084,y1_d084_YJD_RZQ,RZQ,YJD,,160.0,top,RZQ-0179,RZQ-0183,RZQ-0214,RZQ-0347,RZQ-0258,RZQ-0355,RZQ-0014,RZQ-0274,RZQ-0233,YJD-0166,YJD-0210,NA,NA,year_1,day_084,y1_d084_YJD_RZQ,160,5137976,11,56.3442,70.6044
68,y1_d081_PVJ_RZQ,42,\N,42,1618156,1,6,RZQ,PVJ,year_1,day_081,y1_d081_PVJ_RZQ,RZQ,PVJ,,42.0,top,RZQ-0325,RZQ-0183,RZQ-0333,RZQ-0347,RZQ-0233,RZQ-0258,RZQ-0014,RZQ-0274,RZQ-0214,PVJ-1588,PVJ-1851,NA,NA,year_1,day_081,y1_d081_PVJ_RZQ,42,1618156,11,55.5963,72.3081
69,y1_d074_PHS_RZQ,173,\N,173,5753063,1,6,RZQ,PHS,year_1,day_074,y1_d074_PHS_RZQ,RZQ,PHS,,173.0,bottom,PHS-1115,PHS-1716,PHS-2454,PHS-2530,PHS-1210,PHS-2539,PHS-1928,PHS-1548,PHS-1359,RZQ-0214,RZQ-0014,NA,NA,year_1,day_074,y1_d074_PHS_RZQ,173,5753063,11,55.1451,73.5777
70,y1_d075_PHS_RZQ,57,\N,57,1758962,1,6,RZQ,PHS,year_1,day_075,y1_d075_PHS_RZQ,RZQ,PHS,,57.0,bottom,PHS-2343,PHS-1377,PHS-2454,PHS-2530,PHS-1210,PHS-1776,PHS-1013,PHS-1784,PHS-1359,RZQ-0169,RZQ-0214,NA,NA,year_1,day_075,y1_d075_PHS_RZQ,57,1758962,11,58.1637,69.6
71,y1_d075_PHS_RZQ,210,\N,210,6705712,1,6,RZQ,PHS,year_1,day_075,y1_d075_PHS_RZQ,RZQ,PHS,,210.0,bottom,PHS-1029,PHS-1377,PHS-2454,PHS-2530,PHS-1210,PHS-1776,PHS-1013,PHS-1784,PHS-1359,RZQ-0347,RZQ-0258,NA,NA,year_1,day_075,y1_d075_PHS_RZQ,210,6705712,11,55.3707,69.456
72,y1_d079_PVJ_RZQ,121,\N,121,5656816,1,6,RZQ,PVJ,year_1,day_079,y1_d079_PVJ_RZQ,RZQ,PVJ,,121.0,top,RZQ-0268,RZQ-0169,RZQ-0214,RZQ-0258,RZQ-0347,RZQ-0355,RZQ-0333,RZQ-0274,RZQ-0233,PVJ-1851,PVJ-1833,NA,NA,year_1,day_079,y1_d079_PVJ_RZQ,121,5656816,11,57.6633,70.4988
73,y1_d084_YJD_RZQ,141,\N,141,4357026,1,6,RZQ,YJD,year_1,day_084,y1_d084_YJD_RZQ,RZQ,YJD,,141.0,bottom,YJD-0293,YJD-0020,YJD-0166,YJD-0060,YJD-0025,YJD-0172,YJD-0193,YJD-0210,YJD-0340,RZQ-0183,RZQ-0258,NA,NA,year_1,day_084,y1_d084_YJD_RZQ,141,4357026,11,54.5565,72.0315
74,y1_d081_PVJ_RZQ,83,\N,83,3010006,1,6,RZQ,PVJ,year_1,day_081,y1_d081_PVJ_RZQ,RZQ,PVJ,,83.0,bottom,PVJ-2019,PVJ-1833,PVJ-1693,PVJ-1588,PVJ-2349,PVJ-1591,PVJ-1851,PVJ-2316,PVJ-1659,RZQ-0347,NA,NA,NA,year_1,day_081,y1_d081_PVJ_RZQ,83,3010006,11,55.0185,70.7058
75,y1_d070_ACN_QEA,8,2,8,166287,1,6,QEA,ACN,year_1,day_070,y1_d070_ACN_QEA,QEA,ACN,2.0,8.0,top,QEA-0175,QEA-0120,QEA-0263,QEA-0277,QEA-0232,QEA-0027,QEA-0424,QEA-0365,QEA-0249,ACN-1416,ACN-1623,NA,NA,year_1,day_070,y1_d070_ACN_QEA,8,163287,11,54.8667,71.6265
76,y1_d080_FBP_QEA,285,76,285,9190462,1,6,QEA,FBP,year_1,day_080,y1_d080_FBP_QEA,QEA,FBP,76.0,285.0,top,QEA-0053,QEA-0120,QEA-0263,QEA-0365,QEA-0277,QEA-0288,QEA-0364,QEA-0421,QEA-0424,FBP-1349,NA,NA,NA,year_1,day_080,y1_d080_FBP_QEA,285,9187462,11,55.3467,75.0312
77,y1_d084_YJD_RZQ,223,\N,223,7153226,1,6,RZQ,YJD,year_1,day_084,y1_d084_YJD_RZQ,RZQ,YJD,,223.0,bottom,YJD-0177,YJD-0020,YJD-0166,YJD-0060,YJD-0025,YJD-0172,YJD-0193,YJD-0210,YJD-0340,RZQ-0347,NA,NA,NA,year_1,day_084,y1_d084_YJD_RZQ,223,7153226,11,54.4458,70.7979
78,y1_d084_YJD_RZQ,225,\N,225,7195876,1,6,RZQ,YJD,year_1,day_084,y1_d084_YJD_RZQ,RZQ,YJD,,225.0,bottom,YJD-0177,YJD-0020,YJD-0166,YJD-0060,YJD-0025,YJD-0172,YJD-0193,YJD-0210,YJD-0340,RZQ-0347,NA,NA,NA,year_1,day_084,y1_d084_YJD_RZQ,225,7195876,11,54.1845,70.4307
79,y1_d085_YJD_RZQ,120,\N,120,3672083,1,6,RZQ,YJD,year_1,day_085,y1_d085_YJD_RZQ,RZQ,YJD,,120.0,bottom,YJD-0335,YJD-0007,YJD-0166,YJD-0025,YJD-0284,YJD-0172,YJD-0185,YJD-0210,YJD-0340,RZQ-0214,RZQ-0333,NA,NA,year_1,day_085,y1_d085_YJD_RZQ,120,3672083,11,57.3642,70.9374
80,y1_d085_YJD_RZQ,151,\N,151,4814381,1,6,RZQ,YJD,year_1,day_085,y1_d085_YJD_RZQ,RZQ,YJD,,151.0,bottom,YJD-0230,YJD-0007,YJD-0166,YJD-0025,YJD-0284,YJD-0172,YJD-0185,YJD-0210,YJD-0340,RZQ-0274,RZQ-0355,NA,NA,year_1,day_085,y1_d085_YJD_RZQ,151,4814381,11,55.6107,72.0312
81,y1_d085_YJD_RZQ,159,\N,159,5024081,1,6,RZQ,YJD,year_1,day_085,y1_d085_YJD_RZQ,RZQ,YJD,,159.0,bottom,YJD-0230,YJD-0007,YJD-0166,YJD-0025,YJD-0284,YJD-0172,YJD-0185,YJD-0210,YJD-0340,RZQ-0333,RZQ-0355,NA,NA,year_1,day_085,y1_d085_YJD_RZQ,159,5024081,11,55.1124,72.4245
82,y1_d085_YJD_RZQ,207,\N,207,6928131,1,6,RZQ,YJD,year_1,day_085,y1_d085_YJD_RZQ,RZQ,YJD,,207.0,top,RZQ-0044,RZQ-0183,RZQ-0333,RZQ-0347,RZQ-0258,RZQ-0355,RZQ-0014,RZQ-0274,RZQ-0233,YJD-0007,YJD-0185,NA,NA,year_1,day_085,y1_d085_YJD_RZQ,207,6928131,11,58.4037,70.7244
83,y1_d086_CRQ_QEA,75,\N,75,2890649,1,6,QEA,CRQ,year_1,day_086,y1_d086_CRQ_QEA,QEA,CRQ,,75.0,bottom,CRQ-1293,CRQ-1273,CRQ-1606,CRQ-2111,CRQ-1849,CRQ-2150,CRQ-1017,CRQ-2005,CRQ-2066,QEA-0365,QEA-0424,NA,NA,year_1,day_086,y1_d086_CRQ_QEA,75,2887650,11,55.7658,71.9724
84,y1_d086_CRQ_QEA,234,60,234,8931150,1,6,QEA,CRQ,year_1,day_086,y1_d086_CRQ_QEA,QEA,CRQ,60.0,234.0,top,QEA-0195,QEA-0218,QEA-0369,QEA-0365,QEA-0201,QEA-0277,QEA-0424,QEA-0421,QEA-0249,CRQ-1273,NA,NA,NA,year_1,day_086,y1_d086_CRQ_QEA,234,8928151,11,55.9686,74.0982
85,y1_d086_DYE_YJD,27,\N,191,83699573,1,6,YJD,DYE,year_1,day_086,y1_d086_DYE_YJD,YJD,DYE,,191.0,bottom,DYE-0207,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0331,DYE-0408,DYE-0095,YJD-0166,YJD-0284,NA,NA,year_1,day_086,y1_d086_DYE_YJD,27,83699573,11,57.6315,73.5828
86,y1_d086_DYE_YJD,83,\N,247,85636573,1,6,YJD,DYE,year_1,day_086,y1_d086_DYE_YJD,YJD,DYE,,247.0,top,YJD-0177,YJD-0007,YJD-0166,YJD-0025,YJD-0284,YJD-0172,YJD-0340,YJD-0193,YJD-0210,DYE-0140,DYE-0130,NA,NA,year_1,day_086,y1_d086_DYE_YJD,83,85636573,11,54.8082,75.459
87,y1_d086_DYE_YJD,94,\N,258,86002323,1,6,YJD,DYE,year_1,day_086,y1_d086_DYE_YJD,YJD,DYE,,258.0,top,YJD-0177,YJD-0007,YJD-0166,YJD-0025,YJD-0284,YJD-0172,YJD-0340,YJD-0193,YJD-0210,DYE-0022,DYE-0095,NA,NA,year_1,day_086,y1_d086_DYE_YJD,94,86002323,11,55.8522,70.5501
88,y1_d087_CRQ_QEA,74,18,74,2289285,1,6,QEA,CRQ,year_1,day_087,y1_d087_CRQ_QEA,QEA,CRQ,18.0,74.0,bottom,CRQ-1259,CRQ-2148,CRQ-1606,CRQ-1017,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0182,QEA-0201,NA,NA,year_1,day_087,y1_d087_CRQ_QEA,74,2286285,11,56.2077,71.5581
89,y1_d087_CRQ_QEA,144,36,144,4445035,1,6,QEA,CRQ,year_1,day_087,y1_d087_CRQ_QEA,QEA,CRQ,36.0,144.0,bottom,CRQ-1259,CRQ-2148,CRQ-1606,CRQ-1017,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0218,QEA-0365,NA,NA,year_1,day_087,y1_d087_CRQ_QEA,144,4442035,11,60.4485,71.5365
90,y1_d087_CRQ_QEA,147,\N,147,4520685,1,6,QEA,CRQ,year_1,day_087,y1_d087_CRQ_QEA,QEA,CRQ,,147.0,bottom,CRQ-1259,CRQ-2148,CRQ-1606,CRQ-1017,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0218,QEA-0365,NA,NA,year_1,day_087,y1_d087_CRQ_QEA,147,4517685,11,55.9896,73.6089
91,y1_d087_CRQ_QEA,283,68,283,9322185,1,6,QEA,CRQ,year_1,day_087,y1_d087_CRQ_QEA,QEA,CRQ,68.0,283.0,top,QEA-0423,QEA-0218,QEA-0263,QEA-0201,QEA-0369,QEA-0277,QEA-0182,QEA-0421,QEA-0249,CRQ-1017,NA,NA,NA,year_1,day_087,y1_d087_CRQ_QEA,283,9319185,11,58.4772,68.3508
92,y1_d088_CRQ_QEA,57,\N,57,1767013,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,,57.0,bottom,CRQ-2013,CRQ-2148,CRQ-1606,CRQ-2468,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0424,QEA-0421,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,57,1764013,11,58.3878,69.0858
93,y1_d088_CRQ_QEA,82,21,82,2573263,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,21.0,82.0,bottom,CRQ-2013,CRQ-2148,CRQ-1606,CRQ-2468,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0201,QEA-0365,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,82,2570263,11,55.9713,72.1809
94,y1_d088_CRQ_QEA,155,39,155,4939563,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,39.0,155.0,bottom,CRQ-2108,CRQ-2148,CRQ-1606,CRQ-2468,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0201,QEA-0365,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,155,4936563,11,56.9439,70.7265
95,y1_d088_CRQ_QEA,160,\N,160,5191013,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,,160.0,top,QEA-0013,QEA-0226,QEA-0263,QEA-0365,QEA-0369,QEA-0201,QEA-0421,QEA-0182,QEA-0424,CRQ-2148,CRQ-2468,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,160,5188013,11,55.9242,72.6684
96,y1_d088_CRQ_QEA,189,\N,189,6019663,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,,189.0,bottom,CRQ-1133,CRQ-2148,CRQ-1606,CRQ-2468,CRQ-1467,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0226,QEA-0249,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,189,6016663,11,62.9973,65.4255
97,y1_d088_CRQ_QEA,206,52,206,6630463,1,6,QEA,CRQ,year_1,day_088,y1_d088_CRQ_QEA,QEA,CRQ,52.0,206.0,top,QEA-0013,QEA-0226,QEA-0263,QEA-0365,QEA-0369,QEA-0201,QEA-0421,QEA-0182,QEA-0424,CRQ-2005,CRQ-1467,NA,NA,year_1,day_088,y1_d088_CRQ_QEA,206,6627463,11,55.5009,71.3811
98,y1_d089_CRQ_QEA,76,21,76,2622410,1,6,QEA,CRQ,year_1,day_089,y1_d089_CRQ_QEA,QEA,CRQ,21.0,76.0,bottom,CRQ-1015,CRQ-1273,CRQ-1606,CRQ-2468,CRQ-1017,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0369,QEA-0201,NA,NA,year_1,day_089,y1_d089_CRQ_QEA,76,2619410,11,56.6628,71.8329
99,y1_d089_CRQ_QEA,170,43,170,5911389,1,6,QEA,CRQ,year_1,day_089,y1_d089_CRQ_QEA,QEA,CRQ,43.0,170.0,bottom,CRQ-1015,CRQ-1273,CRQ-1606,CRQ-2468,CRQ-1017,CRQ-1849,CRQ-1190,CRQ-2005,CRQ-2066,QEA-0277,QEA-0249,NA,NA,year_1,day_089,y1_d089_CRQ_QEA,170,5908389,11,59.4534,66.6843
100,y1_d090_DYE_RZQ,140,\N,140,4413667,1,6,RZQ,DYE,year_1,day_090,y1_d090_DYE_RZQ,RZQ,DYE,,140.0,bottom,DYE-0073,DYE-0418,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0095,DYE-0408,RZQ-0347,RZQ-0274,NA,NA,year_1,day_090,y1_d090_DYE_RZQ,140,4413667,11,54.4227,72.756
101,y1_d090_DYE_RZQ,209,\N,209,6881052,1,6,RZQ,DYE,year_1,day_090,y1_d090_DYE_RZQ,RZQ,DYE,,209.0,top,RZQ-0379,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0258,RZQ-0355,RZQ-0244,RZQ-0274,RZQ-0233,DYE-0095,DYE-0408,NA,NA,year_1,day_090,y1_d090_DYE_RZQ,209,6881052,11,56.3883,71.7921
102,y1_d091_DYE_RZQ,11,\N,11,215249,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,11.0,top,RZQ-0351,RZQ-0183,RZQ-0214,RZQ-0347,RZQ-0233,RZQ-0355,RZQ-0244,RZQ-0274,RZQ-0014,DYE-0022,DYE-0095,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,11,215249,11,56.2662,72.2388
103,y1_d091_DYE_RZQ,52,\N,52,1664249,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,52.0,top,RZQ-0351,RZQ-0183,RZQ-0214,RZQ-0347,RZQ-0233,RZQ-0355,RZQ-0244,RZQ-0274,RZQ-0014,DYE-0022,DYE-0095,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,52,1664249,11,57.0276,70.02
104,y1_d091_DYE_RZQ,115,\N,115,3624149,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,115.0,bottom,DYE-0197,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0233,RZQ-0014,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,115,3624149,11,58.4571,69.1659
105,y1_d091_DYE_RZQ,133,\N,133,4218049,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,133.0,top,RZQ-0351,RZQ-0183,RZQ-0214,RZQ-0347,RZQ-0233,RZQ-0355,RZQ-0244,RZQ-0274,RZQ-0014,DYE-0095,DYE-0408,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,133,4218049,11,57.2676,68.763
106,y1_d091_DYE_RZQ,212,\N,212,7066999,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,212.0,bottom,DYE-0197,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0347,RZQ-0274,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,212,7066999,11,53.3517,71.5359
107,y1_d091_DYE_RZQ,216,\N,216,7177949,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,216.0,bottom,DYE-0197,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0183,RZQ-0274,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,216,7177949,11,54.7881,69.8067
108,y1_d091_DYE_RZQ,280,\N,280,9611201,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,280.0,bottom,DYE-0181,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0183,RZQ-0347,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,280,9611201,11,53.6136,71.9028
109,y1_d091_DYE_RZQ,304,\N,304,10425451,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,304.0,bottom,DYE-0181,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0355,RZQ-0244,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,304,10425451,11,55.5609,71.1696
110,y1_d091_DYE_RZQ,305,\N,305,10443951,1,6,RZQ,DYE,year_1,day_091,y1_d091_DYE_RZQ,RZQ,DYE,,305.0,bottom,DYE-0181,DYE-0140,DYE-0130,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0355,RZQ-0244,NA,NA,year_1,day_091,y1_d091_DYE_RZQ,305,10443951,11,55.2999,72.495
111,y1_d092_DYE_RZQ,84,\N,84,2941759,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,84.0,top,RZQ-0092,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0244,RZQ-0014,DYE-0122,DYE-0095,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,84,2941759,11,57.1086,70.3197
112,y1_d092_DYE_RZQ,106,\N,106,3639859,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,106.0,bottom,DYE-0012,DYE-0418,DYE-0009,DYE-0238,DYE-0122,DYE-0316,DYE-0276,DYE-0408,DYE-0095,RZQ-0169,RZQ-0014,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,106,3639859,11,57.3453,73.1241
113,y1_d092_DYE_RZQ,137,\N,137,4690259,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,137.0,bottom,DYE-0012,DYE-0418,DYE-0009,DYE-0238,DYE-0122,DYE-0316,DYE-0276,DYE-0408,DYE-0095,RZQ-0059,RZQ-0347,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,137,4690259,11,56.031,70.1292
114,y1_d092_DYE_RZQ,247,\N,247,8294259,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,247.0,top,RZQ-0179,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0244,RZQ-0014,DYE-0122,DYE-0408,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,247,8294259,11,58.9548,68.0385
115,y1_d092_DYE_RZQ,248,\N,248,8314609,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,248.0,top,RZQ-0179,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0244,RZQ-0014,DYE-0122,DYE-0408,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,248,8314609,11,56.6955,69.0957
116,y1_d092_DYE_RZQ,289,\N,289,9889259,1,6,RZQ,DYE,year_1,day_092,y1_d092_DYE_RZQ,RZQ,DYE,,289.0,top,RZQ-0044,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0244,RZQ-0014,DYE-0418,NA,NA,NA,year_1,day_092,y1_d092_DYE_RZQ,289,9889259,11,55.9329,71.2977
117,y1_d093_DYE_RZQ,29,\N,29,742806,1,6,RZQ,DYE,year_1,day_093,y1_d093_DYE_RZQ,RZQ,DYE,,29.0,bottom,DYE-0271,DYE-0418,DYE-0009,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0333,RZQ-0355,NA,NA,year_1,day_093,y1_d093_DYE_RZQ,29,742806,11,55.0968,72.7149
118,y1_d093_DYE_RZQ,74,\N,74,2121056,1,6,RZQ,DYE,year_1,day_093,y1_d093_DYE_RZQ,RZQ,DYE,,74.0,top,RZQ-0268,RZQ-0183,RZQ-0333,RZQ-0347,RZQ-0233,RZQ-0355,RZQ-0214,RZQ-0274,RZQ-0244,DYE-0095,DYE-0408,NA,NA,year_1,day_093,y1_d093_DYE_RZQ,74,2121056,11,49.8537,72.4293
119,y1_d093_DYE_RZQ,161,\N,161,5439106,1,6,RZQ,DYE,year_1,day_093,y1_d093_DYE_RZQ,RZQ,DYE,,161.0,top,RZQ-0028,RZQ-0183,RZQ-0333,RZQ-0347,RZQ-0233,RZQ-0355,RZQ-0214,RZQ-0274,RZQ-0244,DYE-0095,NA,NA,NA,year_1,day_093,y1_d093_DYE_RZQ,161,5439106,11,55.509,73.9731
120,y1_d093_DYE_RZQ,251,\N,251,8532756,1,6,RZQ,DYE,year_1,day_093,y1_d093_DYE_RZQ,RZQ,DYE,,251.0,bottom,DYE-0090,DYE-0418,DYE-0009,DYE-0238,DYE-0122,DYE-0022,DYE-0276,DYE-0408,DYE-0095,RZQ-0274,NA,NA,NA,year_1,day_093,y1_d093_DYE_RZQ,251,8532756,11,55.4385,71.6913
121,y1_d094_KQQ_YJD,20,\N,20,541331,1,6,YJD,KQQ,year_1,day_094,y1_d094_KQQ_YJD,YJD,KQQ,,20.0,bottom,KQQ-1519,KQQ-1557,KQQ-1985,KQQ-1073,KQQ-1334,KQQ-1402,KQQ-1320,KQQ-2247,KQQ-1130,YJD-0025,YJD-0193,NA,NA,year_1,day_094,y1_d094_KQQ_YJD,20,541331,11,56.9502,69.9204
122,y1_d094_KQQ_YJD,89,\N,89,2665831,1,6,YJD,KQQ,year_1,day_094,y1_d094_KQQ_YJD,YJD,KQQ,,89.0,top,YJD-0194,YJD-0007,YJD-0223,YJD-0025,YJD-0284,YJD-0060,YJD-0340,YJD-0193,YJD-0210,KQQ-1073,KQQ-1402,NA,NA,year_1,day_094,y1_d094_KQQ_YJD,89,2665831,11,57.9828,69.6804
123,y1_d094_XAX_QEA,79,20,79,2481400,1,6,QEA,XAX,year_1,day_094,y1_d094_XAX_QEA,QEA,XAX,20.0,79.0,top,QEA-0294,QEA-0071,QEA-0263,QEA-0201,QEA-0369,QEA-0027,QEA-0365,QEA-0182,QEA-0424,XAX-1882,XAX-1460,NA,NA,year_1,day_094,y1_d094_XAX_QEA,79,2478401,11,63.0234,64.5576
124,y1_d094_XAX_QEA,152,36,152,4981150,1,6,QEA,XAX,year_1,day_094,y1_d094_XAX_QEA,QEA,XAX,36.0,152.0,top,QEA-0055,QEA-0071,QEA-0263,QEA-0201,QEA-0369,QEA-0027,QEA-0365,QEA-0182,QEA-0424,XAX-1460,NA,NA,NA,year_1,day_094,y1_d094_XAX_QEA,152,4978151,11,59.1255,67.6809
125,y1_d094_XAX_QEA,156,36,156,5069050,1,6,QEA,XAX,year_1,day_094,y1_d094_XAX_QEA,QEA,XAX,36.0,156.0,top,QEA-0055,QEA-0071,QEA-0263,QEA-0201,QEA-0369,QEA-0027,QEA-0365,QEA-0182,QEA-0424,XAX-1882,XAX-1460,NA,NA,year_1,day_094,y1_d094_XAX_QEA,156,5066051,11,56.6532,72.3198
126,y1_d094_XAX_QEA,218,51,218,7406550,1,6,QEA,XAX,year_1,day_094,y1_d094_XAX_QEA,QEA,XAX,51.0,218.0,bottom,XAX-1970,XAX-1967,XAX-1882,XAX-1217,XAX-1799,XAX-2586,XAX-2387,XAX-2378,XAX-1460,QEA-0369,QEA-0365,NA,NA,year_1,day_094,y1_d094_XAX_QEA,218,7403551,11,55.3497,72.4464
127,y1_d095_KQQ_YJD,161,\N,161,4980266,1,6,YJD,KQQ,year_1,day_095,y1_d095_KQQ_YJD,YJD,KQQ,,161.0,bottom,KQQ-2488,KQQ-1909,KQQ-1985,KQQ-1130,KQQ-1334,KQQ-1073,KQQ-1320,KQQ-1402,KQQ-1203,YJD-0210,NA,NA,NA,year_1,day_095,y1_d095_KQQ_YJD,161,4980266,11,56.0544,69.1626
128,y1_d095_KQQ_YJD,165,\N,165,5078166,1,6,YJD,KQQ,year_1,day_095,y1_d095_KQQ_YJD,YJD,KQQ,,165.0,bottom,KQQ-2488,KQQ-1909,KQQ-1985,KQQ-1130,KQQ-1334,KQQ-1073,KQQ-1320,KQQ-1402,KQQ-1203,YJD-0284,YJD-0210,NA,NA,year_1,day_095,y1_d095_KQQ_YJD,165,5078166,11,56.5395,67.5219
129,y1_d095_XAX_QEA,108,31,121,3924381,1,6,QEA,XAX,year_1,day_095,y1_d095_XAX_QEA,QEA,XAX,31.0,121.0,bottom,XAX-2190,XAX-1158,XAX-1882,XAX-1923,XAX-1799,XAX-1217,XAX-1460,XAX-2378,XAX-2387,QEA-0365,QEA-0182,NA,NA,year_1,day_095,y1_d095_XAX_QEA,108,3921381,11,54.9,74.1012
130,y1_d095_XAX_QEA,183,50,196,6777031,1,6,QEA,XAX,year_1,day_095,y1_d095_XAX_QEA,QEA,XAX,50.0,196.0,bottom,XAX-1385,XAX-1158,XAX-1882,XAX-1923,XAX-1799,XAX-1217,XAX-1460,XAX-2378,XAX-2387,QEA-0365,NA,NA,NA,year_1,day_095,y1_d095_XAX_QEA,183,6774031,11,57.0381,71.1633
131,y1_d096_KQQ_YJD,36,\N,36,1178089,1,6,YJD,KQQ,year_1,day_096,y1_d096_KQQ_YJD,YJD,KQQ,,36.0,bottom,KQQ-1473,KQQ-1557,KQQ-1985,KQQ-1130,KQQ-1334,KQQ-1073,KQQ-1320,KQQ-1402,KQQ-1203,YJD-0007,YJD-0193,NA,NA,year_1,day_096,y1_d096_KQQ_YJD,36,1178089,11,55.6956,71.4321
