,game_str,play_per_game,outs
6358,y1_d089_CRQ_QEA,264.0,1.0
6382,y1_d019_JFU_YJD,256.0,1.0
6385,y1_d050_UPU_YJD,135.0,1.0
6400,y1_d079_PVJ_RZQ,256.0,1.0
6404,y1_d082_YJD_RZQ,94.0,1.0
6435,y1_d063_HCI_RZQ,180.0,1.0
6448,y2_d025_ALA_YJD,103.0,1.0
6450,y2_d026_YUH_RZQ,46.0,1.0
6475,y2_d072_XFE_RZQ,226.0,1.0
6503,y1_d059_JNJ_QEA,29.0,1.0
6506,y1_d068_OWH_QEA,69.0,1.0
6520,y1_d092_DYE_RZQ,140.0,1.0
6524,y1_d097_MRJ_YJD,274.0,1.0
6537,y2_d023_DMS_RZQ,213.0,1.0
6551,y2_d052_PTB_YJD,277.0,1.0
6597,y1_d027_JIL_RZQ,236.0,1.0
6605,y1_d044_WJU_QEA,323.0,1.0
6626,y2_d007_NSO_YJD,20.0,1.0
6627,y2_d012_BVD_RZQ,267.0,1.0
6629,y2_d013_RQJ_YJD,179.0,1.0
6631,y2_d027_VMN_YJD,152.0,1.0
6661,y1_d046_WJU_QEA,58.0,1.0
6664,y1_d048_UPU_YJD,147.0,1.0
6666,y1_d053_APZ_QEA,186.0,1.0
6676,y1_d063_HCI_RZQ,106.0,3.0
6701,y2_d035_KNB_YJD,315.0,1.0
6707,y2_d050_DYE_RZQ,39.0,1.0
6708,y2_d050_DYE_RZQ,63.0,1.0
6714,y2_d063_KIR_RZQ,222.0,1.0
6720,y2_d095_QZE_RZQ,91.0,1.0
6771,y2_d034_KNB_YJD,91.0,1.0
6791,y1_d040_TKJ_YJD,250.0,1.0
6819,y2_d005_DYE_RZQ,219.0,1.0
6826,y2_d008_TSZ_RZQ,19.0,1.0
6849,y1_d004_CGA_QEA,209.0,1.0
6851,y1_d010_GEA_YJD,79.0,1.0
6865,y1_d044_WJU_QEA,225.0,1.0
6874,y1_d066_IAQ_YJD,82.0,1.0
6880,y1_d012_IXC_QEA,56.0,3.0
6931,y2_d077_MGJ_RZQ,180.0,1.0
6935,y1_d020_JFU_YJD,152.0,1.0
6936,y1_d033_AVV_YJD,73.0,1.0
6941,y1_d050_STK_QEA,122.0,1.0
6958,y2_d041_XLB_RZQ,205.0,1.0
6967,y2_d066_ESW_YJD,253.0,1.0
6971,y2_d070_RDO_RZQ,23.0,1.0
7007,y2_d039_XLB_RZQ,203.0,1.0
7008,y2_d039_XLB_RZQ,254.0,1.0
7015,y2_d057_IAK_RZQ,232.0,1.0
7018,y2_d061_KIR_RZQ,88.0,1.0
7023,y2_d068_RDO_RZQ,15.0,1.0
7034,y2_d002_BEJ_RZQ,146.0,1.0
7043,y2_d066_HKR_RZQ,139.0,1.0
7044,y2_d066_HKR_RZQ,198.0,1.0
7049,y2_d073_DYE_YJD,94.0,1.0
7054,y2_d082_WMI_YJD,40.0,1.0
7063,y1_d002_CGA_QEA,175.0,1.0
7067,y1_d034_AVV_YJD,187.0,1.0
7095,y1_d092_DYE_RZQ,292.0,1.0
7101,y1_d098_MRJ_YJD,84.0,1.0
7106,y1_d006_JJS_YJD,154.0,1.0
7110,y1_d010_DYE_RZQ,300.0,1.0
7121,y1_d056_OXG_QEA,213.0,1.0
7134,y1_d078_GAX_YJD,74.0,1.0
7137,y1_d086_DYE_YJD,55.0,1.0
7165,y2_d081_YJD_RZQ,154.0,1.0
7190,y1_d058_OXG_QEA,145.0,1.0
7196,y1_d062_HCI_RZQ,154.0,1.0
7200,y1_d080_PVJ_RZQ,239.0,1.0
7213,y2_d026_VMN_YJD,204.0,1.0
7242,y2_d098_YJD_RZQ,56.0,1.0
7253,y1_d088_CRQ_QEA,164.0,1.0
7283,y2_d056_IAK_RZQ,226.0,1.0
7302,y2_d063_KIR_RZQ,258.0,1.0
7334,y1_d046_MHY_RZQ,83.0,1.0
7336,y1_d046_MHY_RZQ,154.0,1.0
7344,y1_d056_KJH_RZQ,95.0,1.0
7361,y1_d078_GAX_YJD,116.0,1.0
7380,y2_d066_HKR_RZQ,40.0,1.0
7392,y1_d029_CMS_YJD,126.0,1.0
7402,y1_d040_TKJ_YJD,304.0,1.0
7404,y1_d045_MHY_RZQ,94.0,1.0
7437,y1_d019_JFU_YJD,192.0,1.0
7451,y1_d058_WZR_YJD,302.0,1.0
7453,y1_d066_OWH_QEA,76.0,1.0
7458,y1_d080_FBP_QEA,65.0,1.0
7461,y1_d082_FBP_QEA,21.0,1.0
7486,y2_d009_JMJ_YJD,215.0,3.0
7507,y1_d052_APZ_QEA,123.0,1.0
7517,y1_d082_FBP_QEA,174.0,1.0
7537,y1_d018_OXG_QEA,101.0,1.0
7542,y1_d018_OXG_QEA,292.0,1.0
7575,y2_d026_YUH_RZQ,69.0,1.0
7589,y2_d060_POW_YJD,105.0,1.0
7603,y2_d092_NYA_YJD,245.0,1.0
7606,y1_d007_JJS_YJD,59.0,1.0
7628,y1_d081_FBP_QEA,96.0,1.0
7635,y1_d097_MRJ_YJD,88.0,1.0
7639,y1_d098_MRJ_YJD,181.0,1.0
7657,y2_d051_DYE_RZQ,220.0,1.0
7670,y1_d082_YJD_RZQ,258.0,1.0
7674,y1_d086_CRQ_QEA,102.0,1.0
7685,y2_d012_RQJ_YJD,129.0,1.0
7686,y2_d012_RQJ_YJD,190.0,1.0
7688,y2_d017_GIS_RZQ,123.0,1.0
7703,y1_d036_HMN_RZQ,301.0,1.0
7712,y1_d065_IAQ_YJD,113.0,1.0
7724,y1_d093_DYE_RZQ,209.0,1.0
7737,y2_d013_RQJ_YJD,94.0,1.0
7745,y2_d064_HKR_RZQ,79.0,1.0
7748,y1_d001_CGA_QEA,272.0,1.0
7751,y1_d011_GEA_YJD,86.0,1.0
7762,y1_d018_OXG_QEA,312.0,1.0
7778,y1_d048_UPU_YJD,252.0,1.0
7785,y1_d057_WZR_YJD,88.0,1.0
7796,y1_d067_OWH_QEA,60.0,1.0
7808,y1_d095_KQQ_YJD,10.0,1.0
7814,y2_d035_KNB_YJD,323.0,1.0
7866,y1_d057_KJH_RZQ,8.0,1.0
7878,y2_d015_TEQ_YJD,193.0,1.0
7905,y1_d040_TKJ_YJD,230.0,1.0
7930,y2_d008_TSZ_RZQ,124.0,1.0
7938,y2_d023_DMS_RZQ,84.0,1.0
7999,y1_d012_IXC_QEA,39.0,1.0
8007,y1_d050_JZK_RZQ,139.0,1.0
8011,y1_d051_JZK_RZQ,68.0,1.0
8018,y1_d080_PVJ_RZQ,223.0,2.0
8077,y1_d084_YJD_RZQ,201.0,1.0
8085,y2_d015_TEQ_YJD,44.0,1.0
8094,y2_d041_XLB_RZQ,237.0,1.0
8104,y2_d059_POW_YJD,318.0,1.0
8124,y2_d078_MGJ_RZQ,10.0,1.0
8133,y2_d083.5_WMI_YJD,30.0,1.0
8160,y2_d065_ESW_YJD,165.0,1.0
8162,y2_d073_XFE_RZQ,195.0,1.0
8165,y2_d002_BEJ_RZQ,19.0,1.0
8195,y1_d081_FBP_QEA,267.0,1.0
8200,y1_d003_CGA_QEA,222.0,1.0
8229,y1_d086_DYE_YJD,315.0,1.0
8241,y2_d026_YUH_RZQ,121.0,1.0
8248,y2_d060_POW_YJD,49.0,1.0
8263,y2_d089_DYE_RZQ,68.0,1.0
8267,y2_d090_NYA_YJD,289.0,1.0
8279,y1_d049_JZK_RZQ,121.0,1.0
8281,y1_d051_JZK_RZQ,264.0,1.0
8297,y2_d020_GIS_RZQ,257.0,1.0
8316,y2_d077_MGJ_RZQ,281.0,1.0
8320,y1_d075_PHS_RZQ,97.0,1.0
8327,y2_d008_JMJ_YJD,5.0,1.0
8353,y2_d018_GIS_RZQ,60.0,1.0
8362,y2_d032_KNB_YJD,187.0,1.0
8366,y2_d035_KNB_YJD,363.0,1.0
8389,y2_d059_POW_YJD,16.0,1.0
8400,y2_d067_HKR_RZQ,88.0,1.0
8403,y2_d069_RDO_RZQ,131.0,1.0
8415,y2_d080_YJD_RZQ,341.0,1.0
8417,y2_d084_LFS_YJD,101.0,1.0
8420,y2_d084_LFS_YJD,309.0,1.0
8426,y1_d006_JJS_YJD,91.0,1.0
8428,y1_d016_OXG_QEA,223.0,1.0
8444,y1_d076_GAX_YJD,49.0,1.0
8473,y1_d040_TKJ_YJD,99.0,1.0
8479,y1_d045_MHY_RZQ,243.0,1.0
8480,y1_d045_VHS_YJD,106.0,1.0
8483,y1_d045_VHS_YJD,262.0,1.0
8535,y1_d058_WZR_YJD,203.0,1.0
8538,y1_d064_UEX_RZQ,163.0,1.0
8539,y1_d064_UEX_RZQ,210.0,1.0
8546,y1_d080_FBP_QEA,227.0,1.0
8553,y1_d082_FBP_QEA,238.0,1.0
8587,y1_d014_IXC_QEA,43.0,2.0
8593,y1_d022_AKX_YJD,38.0,1.0
8603,y1_d058_KJH_RZQ,27.0,1.0
8610,y1_d058_WZR_YJD,293.0,1.0
8616,y1_d064_UEX_RZQ,318.0,1.0
8633,y2_d074_VZE_YJD,117.0,3.0
8634,y1_d011_GEA_YJD,97.0,1.0
8635,y1_d011_GEA_YJD,142.0,1.0
8647,y1_d053_APZ_QEA,53.0,1.0
8657,y1_d067_IAQ_YJD,72.0,1.0
8669,y2_d025_ALA_YJD,41.0,1.0
8677,y2_d036_UKI_RZQ,242.0,1.0
8691,y2_d090_NYA_YJD,63.0,1.0
8709,y1_d059_JNJ_QEA,129.0,1.0
8746,y1_d089_CRQ_QEA,101.0,1.0
8758,y2_d009_JMJ_YJD,38.0,1.0
8759,y2_d009_JMJ_YJD,46.0,1.0
8768,y2_d018_GIS_RZQ,37.0,1.0
8776,y2_d032_KNB_YJD,4.0,1.0
8784,y1_d015_IXC_QEA,147.0,1.0
8787,y1_d024_AKX_YJD,170.0,1.0
8791,y1_d027_JIL_RZQ,333.0,1.0
8792,y1_d027_JIL_RZQ,382.0,1.0
8805,y1_d065_IAQ_YJD,154.0,1.0
8821,y1_d079_FBP_QEA,208.0,1.0
8846,y1_d001_CGA_QEA,18.0,2.0
8848,y1_d039_HMN_RZQ,190.0,1.0
8863,y1_d067_IAQ_YJD,241.0,1.0
8864,y1_d067_OWH_QEA,253.0,1.0
8881,y2_d035_KNB_YJD,203.0,1.0
8883,y2_d045_IHI_YJD,38.0,1.0
8887,y2_d050_DYE_RZQ,176.0,1.0
8902,y2_d063_KIR_RZQ,30.0,1.0
8925,y2_d007_NSO_YJD,42.0,1.0
8932,y2_d012_BVD_RZQ,294.0,1.0
8948,y1_d041_TKJ_YJD,220.0,1.0
8976,y2_d034_KNB_YJD,30.0,1.0
8978,y2_d034_KNB_YJD,86.0,1.0
8981,y2_d041_XLB_RZQ,43.0,1.0
8989,y2_d072_DYE_YJD,158.0,1.0
9023,y1_d061_HCI_RZQ,213.0,1.0
9036,y2_d002_GHD_YJD,20.0,1.0
9053,y2_d052_PTB_YJD,241.0,1.0
9055,y2_d057.5_IAK_RZQ,174.0,1.0
9066,y1_d036_HMN_RZQ,195.0,1.0
9080,y1_d077_GAX_YJD,134.0,1.0
9092,y1_d051_JZK_RZQ,160.0,1.0
9107,y2_d009_TSZ_RZQ,251.0,1.0
9109,y2_d026_VMN_YJD,84.0,1.0
9111,y2_d026_VMN_YJD,237.0,1.0
9113,y2_d028_VMN_YJD,34.0,1.0
9119,y2_d029_IKJ_RZQ,25.0,1.0
9137,y2_d077_MGJ_RZQ,254.0,1.0
9141,y1_d020_JFU_YJD,225.0,1.0
9163,y2_d034_KNB_YJD,209.0,1.0
9171,y2_d048_DYE_RZQ,229.0,1.0
9182,y2_d064_ESW_YJD,82.0,1.0
9185,y2_d066_ESW_YJD,107.0,1.0
9196,y2_d071_XFE_RZQ,288.0,1.0
9202,y2_d080_YJD_RZQ,14.0,1.0
9223,y2_d013_BVD_RZQ,245.0,1.0
9228,y2_d042_RZQ_YJD,58.0,1.0
9248,y1_d096_WNA_RZQ,241.0,1.0
9262,y2_d079_YJD_RZQ,195.0,1.0
9265,y2_d082_WMI_YJD,53.0,1.0
9278,y1_d007_JJS_YJD,151.0,1.0
9288,y1_d049_STK_QEA,162.0,1.0
9294,y1_d068_OWH_QEA,110.0,1.0
9313,y1_d046_MHY_RZQ,136.0,1.0
9370,y2_d026_YUH_RZQ,201.0,1.0
9411,y2_d092_NYA_YJD,4.0,1.0
9432,y1_d081_PVJ_RZQ,15.0,1.0
9434,y1_d081_PVJ_RZQ,86.0,1.0
9436,y1_d081_PVJ_RZQ,291.0,1.0
9448,y2_d020_GIS_RZQ,136.0,1.0
9452,y2_d028_YUH_RZQ,125.0,1.0
9472,y2_d075_VZE_YJD,43.0,1.0
9502,y2_d021_DMS_RZQ,49.0,1.0
9508,y2_d035_KNB_YJD,264.0,1.0
9510,y2_d045_IHI_YJD,139.0,1.0
9514,y2_d055_IAK_RZQ,80.0,1.0
9530,y2_d062_KIR_RZQ,189.0,1.0
9551,y2_d088_DYE_RZQ,89.0,1.0
9556,y1_d006_JJS_YJD,216.0,1.0
9620,y1_d013_IXC_QEA,236.0,3.0
9639,y1_d047_VHS_YJD,174.0,1.0
9644,y1_d061_HCI_RZQ,67.0,1.0
9663,y2_d073_XFE_RZQ,248.0,1.0
9676,y1_d025_JIL_RZQ,234.0,1.0
9706,y1_d095_WNA_RZQ,240.0,1.0
9716,y1_d050_UPU_YJD,161.0,1.0
9718,y1_d050_UPU_YJD,280.0,1.0
9751,y1_d011_GEA_YJD,35.0,1.0
9752,y1_d017_OXG_QEA,36.0,1.0
9773,y1_d057_WZR_YJD,48.0,1.0
9776,y1_d057_WZR_YJD,104.0,1.0
9780,y1_d063_HCI_RZQ,69.0,1.0
9783,y1_d067_IAQ_YJD,70.0,1.0
9796,y2_d036_UKI_RZQ,16.0,1.0
9811,y2_d090_NYA_YJD,52.0,1.0
9852,y1_d071_ACN_QEA,166.0,1.0
9867,y1_d098_MRJ_YJD,147.0,1.0
9876,y2_d022_DMS_RZQ,158.0,1.0
9885,y2_d052_PTB_YJD,147.0,1.0
9899,y1_d089_CRQ_QEA,234.0,1.0
9905,y2_d003_GHD_YJD,63.0,1.0
9928,y1_d015_IXC_QEA,253.0,1.0
9936,y1_d036_HMN_RZQ,20.0,1.0
9938,y1_d036_HMN_RZQ,295.0,1.0
9957,y1_d093_DYE_RZQ,295.0,1.0
9966,y2_d012_BVD_RZQ,261.0,1.0
9982,y1_d001_CGA_QEA,211.0,1.0
9986,y1_d017_OXG_QEA,120.0,1.0
10007,y1_d072_ACN_QEA,219.0,1.0
10008,y1_d075_PHS_RZQ,70.0,1.0
10016,y2_d050_DYE_RZQ,133.0,1.0
10022,y2_d058_POW_YJD,191.0,1.0
10030,y2_d087_DYE_RZQ,121.0,1.0
10083,y2_d015_TEQ_YJD,222.0,1.0
10086,y2_d034_KNB_YJD,107.0,1.0
10101,y1_d013_IXC_QEA,261.0,1.0
10107,y1_d045_VHS_YJD,192.0,1.0
10109,y1_d045_VHS_YJD,236.0,3.0
10117,y1_d067_UEX_RZQ,65.0,1.0
10132,y1_d096_WNA_RZQ,123.0,1.0
10140,y2_d006_DYE_RZQ,99.0,1.0
10151,y2_d051_DYE_RZQ,141.0,1.0
10153,y2_d052_PTB_YJD,29.0,1.0
10157,y2_d052_PTB_YJD,199.0,1.0
10160,y2_d094_QZE_RZQ,208.0,1.0
10161,y2_d094_QZE_RZQ,263.0,1.0
10167,y1_d024_AKX_YJD,127.0,1.0
10173,y1_d036_HMN_RZQ,227.0,1.0
10187,y1_d064_IAQ_YJD,52.0,1.0
10195,y1_d065_OWH_QEA,16.0,1.0
10212,y1_d049_JZK_RZQ,12.0,1.0
10213,y1_d050_JZK_RZQ,102.0,2.0
10219,y1_d051_JZK_RZQ,165.0,1.0
10248,y2_d040_XLB_RZQ,212.0,1.0
10272,y1_d050_STK_QEA,32.0,1.0
10331,y2_d071_XFE_RZQ,6.0,1.0
10335,y2_d078_MGJ_RZQ,224.0,1.0
10340,y2_d083.5_WMI_YJD,111.0,1.0
10343,y2_d084_LFS_YJD,115.0,1.0
10348,y2_d093_QZE_RZQ,170.0,1.0
10358,y2_d042_RZQ_YJD,280.0,1.0
10367,y2_d002_BEJ_RZQ,22.0,1.0
10372,y2_d047_IHI_YJD,22.0,1.0
10382,y2_d071_DYE_YJD,175.0,1.0
10383,y2_d071_DYE_YJD,201.0,1.0
10402,y2_d091_NYA_YJD,228.0,3.0
10407,y1_d002_CGA_QEA,234.0,1.0
10417,y1_d071_ACN_QEA,82.0,1.0
10420,y1_d071_ACN_QEA,139.0,1.0
10426,y1_d092_DYE_RZQ,78.0,1.0
10441,y1_d056_KJH_RZQ,182.0,1.0
10452,y1_d073_UWE_YJD,3.0,1.0
10462,y2_d011_RQJ_YJD,188.0,1.0
10466,y2_d025_ALA_YJD,196.0,1.0
10469,y2_d027_YUH_RZQ,123.0,1.0
10496,y1_d058_OXG_QEA,261.0,1.0
10502,y1_d096_XAX_QEA,253.0,1.0
10507,y2_d020_GIS_RZQ,17.0,1.0
10527,y2_d049_DYE_RZQ,167.0,1.0
10531,y2_d075_VZE_YJD,182.0,1.0
10538,y1_d100_MRJ_YJD,78.0,1.0
10539,y1_d100_MRJ_YJD,234.0,1.0
10554,y2_d039_XLB_RZQ,137.0,1.0
10569,y2_d035_KNB_YJD,48.0,1.0
10578,y2_d050_DYE_RZQ,213.0,1.0
10599,y2_d059_POW_YJD,112.0,1.0
10602,y2_d062_KIR_RZQ,116.0,1.0
10615,y2_d069_RDO_RZQ,138.0,2.0
10618,y2_d070_RDO_RZQ,248.0,1.0
10634,y2_d084_LFS_YJD,185.0,1.0
10639,y1_d006_JJS_YJD,165.0,3.0
10659,y1_d073_UWE_YJD,174.0,1.0
10672,y2_d047_IHI_YJD,30.0,1.0
10680,y2_d071_DYE_YJD,181.0,1.0
10698,y1_d009_GEA_YJD,59.0,1.0
10701,y1_d021_JFU_YJD,16.0,1.0
10702,y1_d021_JFU_YJD,22.0,1.0
10704,y1_d021_JFU_YJD,164.0,1.0
10741,y1_d025_JIL_RZQ,99.0,1.0
10760,y1_d079_PVJ_RZQ,104.0,1.0
10764,y1_d080_FBP_QEA,219.0,1.0
10767,y1_d082_FBP_QEA,110.0,1.0
10807,y1_d025_JIL_RZQ,70.0,1.0
10813,y1_d058_KJH_RZQ,19.0,1.0
10819,y1_d064_UEX_RZQ,33.0,1.0
10832,y1_d080_FBP_QEA,55.0,1.0
10833,y1_d080_FBP_QEA,92.0,1.0
10841,y1_d082_YJD_RZQ,247.0,1.0
10844,y2_d067_ESW_YJD,164.0,1.0
10849,y2_d072_DYE_YJD,309.0,1.0
10850,y2_d074_VZE_YJD,163.0,1.0
10859,y1_d039_HMN_RZQ,91.0,2.0
10869,y1_d055_APZ_QEA,155.0,1.0
10873,y1_d063_HCI_RZQ,191.0,1.0
10913,y1_d048_STK_QEA,242.0,1.0
10926,y1_d098_MRJ_YJD,126.0,1.0
10939,y2_d046_IHI_YJD,198.0,1.0
10952,y1_d085_YJD_RZQ,213.0,1.0
10975,y2_d009_JMJ_YJD,206.0,1.0
10976,y2_d011_BVD_RZQ,36.0,1.0
10981,y2_d017_GIS_RZQ,117.0,1.0
11009,y1_d036_HMN_RZQ,231.0,1.0
11022,y1_d066_IAQ_YJD,216.0,1.0
11023,y1_d075_UWE_YJD,16.0,1.0
11032,y1_d099_MRJ_YJD,127.0,1.0
11044,y2_d027_VMN_YJD,153.0,1.0
11047,y2_d033_KNB_YJD,22.0,3.0
11058,y2_d046.5_IHI_YJD,176.0,1.0
11065,y2_d064_HKR_RZQ,232.0,1.0
11067,y1_d011_GEA_YJD,79.0,1.0
11079,y1_d053_APZ_QEA,40.0,1.0
11095,y1_d074_UWE_YJD,246.0,1.0
11110,y2_d063_KIR_RZQ,64.0,1.0
11111,y2_d063_KIR_RZQ,70.0,1.0
11113,y2_d086_LFS_YJD,119.0,1.0
11116,y2_d095_QZE_RZQ,35.0,1.0
11138,y2_d037_UKI_RZQ,98.0,1.0
11153,y1_d054_APZ_QEA,104.0,1.0
11181,y2_d034_KNB_YJD,70.0,1.0
11189,y2_d043_RZQ_YJD,224.0,1.0
11190,y2_d043_RZQ_YJD,351.0,1.0
11206,y1_d013_IXC_QEA,143.0,1.0
11210,y1_d035_AVV_YJD,24.0,1.0
11215,y1_d040_TKJ_YJD,318.0,1.0
11225,y1_d047_VHS_YJD,272.0,1.0
11226,y1_d049_UPU_YJD,118.0,1.0
11229,y1_d061_HCI_RZQ,25.0,1.0
11240,y1_d090_DYE_RZQ,136.0,1.0
11257,y2_d023_DMS_RZQ,107.0,1.0
11285,y1_d024_AKX_YJD,121.0,1.0
11288,y1_d024_AKX_YJD,374.0,1.0
11293,y1_d036_HMN_RZQ,198.0,1.0
11305,y1_d066_IAQ_YJD,78.0,1.0
11307,y1_d066_IAQ_YJD,265.0,1.0
11333,y1_d081_PVJ_RZQ,351.0,1.0
11335,y1_d096_XAX_QEA,106.0,1.0
11370,y2_d075_VZE_YJD,245.0,3.0
11380,y1_d041_TKJ_YJD,302.0,1.0
11387,y1_d057_KJH_RZQ,73.0,1.0
11392,y1_d060_JNJ_QEA,11.0,1.0
11396,y1_d087_CRQ_QEA,167.0,1.0
11426,y2_d069_RDO_RZQ,72.0,1.0
11434,y2_d084_LFS_YJD,73.0,1.0
11477,y2_d002_BEJ_RZQ,137.0,1.0
11478,y2_d002_BEJ_RZQ,139.0,1.0
11495,y2_d091_NYA_YJD,47.0,1.0
11504,y1_d034_AVV_YJD,59.0,1.0
11524,y1_d071_ACN_QEA,84.0,1.0
11530,y1_d071_ACN_QEA,338.0,1.0
11534,y1_d092_DYE_RZQ,75.0,1.0
11540,y1_d098_MRJ_YJD,81.0,1.0
11558,y1_d057_OXG_QEA,244.0,1.0
11562,y1_d070_ACN_QEA,243.0,1.0
11566,y1_d076_GAX_YJD,90.0,1.0
11572,y1_d086_DYE_YJD,48.0,1.0
11576,y1_d086_DYE_YJD,319.0,1.0
11582,y2_d001_BEJ_RZQ,6.0,2.0
11599,y2_d053_PTB_YJD,77.0,1.0
11602,y2_d053_PTB_YJD,214.0,1.0
11624,y2_d092_NYA_YJD,19.0,1.0
11634,y1_d038_HMN_RZQ,112.0,1.0
11637,y1_d038_HMN_RZQ,274.0,1.0
11641,y1_d050_JZK_RZQ,199.0,1.0
11647,y1_d058_OXG_QEA,208.0,1.0
11670,y2_d040_XLB_RZQ,274.0,1.0
11673,y2_d074.5_VZE_YJD,224.0,1.0
11675,y2_d075_VZE_YJD,183.0,1.0
11692,y1_d095_KQQ_YJD,52.0,1.0
11699,y1_d100_MRJ_YJD,128.0,1.0
11700,y1_d100_MRJ_YJD,156.0,1.0
11737,y2_d050_DYE_RZQ,284.0,1.0
11743,y2_d058_POW_YJD,268.0,1.0
11757,y2_d059_POW_YJD,73.0,2.0
11803,y1_d070_ACN_QEA,224.0,1.0
11809,y1_d073_UWE_YJD,208.0,1.0
11815,y1_d076_GAX_YJD,119.0,1.0
11817,y1_d076_GAX_YJD,180.0,1.0
11832,y2_d066_HKR_RZQ,39.0,1.0
11846,y1_d029_CMS_YJD,246.0,1.0
11852,y1_d045_MHY_RZQ,39.0,1.0
11857,y1_d049_UPU_YJD,135.0,1.0
11865,y1_d090_DYE_RZQ,242.0,1.0
11887,y1_d014_IXC_QEA,2.0,1.0
11912,y1_d086_CRQ_QEA,65.0,1.0
11922,y2_d003_GHD_YJD,207.0,1.0
11923,y2_d004_GHD_YJD,102.0,1.0
11937,y1_d025_JIL_RZQ,31.0,1.0
11941,y1_d050_UPU_YJD,18.0,1.0
11943,y1_d052_APZ_QEA,129.0,1.0
11955,y2_d074_VZE_YJD,94.0,1.0
11975,y1_d048_UPU_YJD,60.0,1.0
11976,y1_d048_UPU_YJD,84.0,1.0
11988,y1_d063_HCI_RZQ,187.0,1.0
11993,y2_d011_RQJ_YJD,277.0,1.0
12002,y2_d036_UKI_RZQ,104.0,1.0
12010,y2_d072_XFE_RZQ,224.0,1.0
12028,y1_d007_JJS_YJD,124.0,1.0
12034,y1_d023_AKX_YJD,171.0,1.0
12035,y1_d023_AKX_YJD,203.0,1.0
12038,y1_d043_WJU_QEA,298.0,1.0
12039,y1_d048_STK_QEA,103.0,1.0
12052,y1_d071_ACN_QEA,356.0,1.0
12062,y1_d092_DYE_RZQ,103.0,1.0
12068,y1_d097_MRJ_YJD,118.0,1.0
12108,y2_d004_GHD_YJD,21.0,1.0
12133,y1_d010_GEA_YJD,264.0,1.0
12153,y1_d066_IAQ_YJD,280.0,1.0
12154,y1_d075_UWE_YJD,108.0,1.0
12155,y1_d075_UWE_YJD,269.0,1.0
12165,y1_d099_MRJ_YJD,234.0,1.0
12178,y2_d027_VMN_YJD,146.0,1.0
12186,y2_d064_HKR_RZQ,113.0,1.0
12196,y1_d011_GEA_YJD,226.0,1.0
12208,y1_d046_WJU_QEA,130.0,1.0
12217,y1_d057_WZR_YJD,96.0,1.0
12231,y1_d075_PHS_RZQ,26.0,1.0
12251,y2_d055_IAK_RZQ,50.0,1.0
12263,y2_d087_DYE_RZQ,193.0,1.0
12286,y1_d020_JFU_YJD,31.0,1.0
12296,y1_d060_JNJ_QEA,167.0,1.0
12307,y1_d087_CRQ_QEA,152.0,1.0
12320,y2_d067_ESW_YJD,68.0,1.0
12321,y2_d067_ESW_YJD,108.0,1.0
12340,y1_d045_VHS_YJD,66.0,1.0
12343,y1_d061_HCI_RZQ,78.0,1.0
12385,y2_d052_PTB_YJD,13.0,1.0
12386,y2_d052_PTB_YJD,103.0,1.0
12387,y2_d052_PTB_YJD,317.0,1.0
12391,y2_d094_QZE_RZQ,176.0,1.0
12442,y1_d038_HMN_RZQ,178.0,1.0
12446,y1_d050_JZK_RZQ,314.0,1.0
12466,y2_d020_GIS_RZQ,234.0,1.0
12470,y2_d028_YUH_RZQ,94.0,1.0
12484,y2_d077_MGJ_RZQ,265.0,1.0
12489,y1_d041_TKJ_YJD,127.0,1.0
12495,y1_d057_KJH_RZQ,98.0,1.0
12512,y2_d014_TEQ_YJD,15.0,1.0
12590,y2_d002_BEJ_RZQ,74.0,1.0
12596,y2_d047_IHI_YJD,214.0,1.0
12610,y2_d079_YJD_RZQ,206.0,1.0
12631,y1_d034_AVV_YJD,97.0,1.0
12634,y1_d048_STK_QEA,266.0,1.0
12638,y1_d059_JNJ_QEA,182.0,1.0
12639,y1_d068_OWH_QEA,167.0,1.0
12640,y1_d068_OWH_QEA,258.0,1.0
12654,y1_d006_JJS_YJD,78.0,1.0
12657,y1_d016_OXG_QEA,79.0,1.0
12665,y1_d048_MHY_RZQ,281.0,1.0
12685,y2_d011_RQJ_YJD,257.0,1.0
12688,y2_d027_YUH_RZQ,91.0,1.0
12691,y2_d036_UKI_RZQ,113.0,1.0
12720,y1_d051_JZK_RZQ,39.0,1.0
12726,y1_d062_HCI_RZQ,39.0,1.0
12733,y1_d096_XAX_QEA,82.0,1.0
12748,y2_d029_IKJ_RZQ,235.0,1.0
12751,y2_d038_UKI_RZQ,139.0,1.0
12758,y2_d075_VZE_YJD,223.0,1.0
12793,y2_d035_KNB_YJD,181.0,1.0
12796,y2_d045_IHI_YJD,24.0,1.0
12797,y2_d045_IHI_YJD,96.0,1.0
12835,y2_d071_XFE_RZQ,22.0,1.0
12841,y2_d080_YJD_RZQ,27.0,1.0
12856,y1_d010_DYE_RZQ,332.0,1.0
12869,y1_d056_OXG_QEA,256.0,1.0
12870,y1_d056_OXG_QEA,265.0,1.0
12912,y2_d079_YJD_RZQ,213.0,1.0
12951,y1_d074_PHS_RZQ,211.0,1.0
12957,y2_d057_IAK_RZQ,190.0,1.0
12967,y1_d014_IXC_QEA,226.0,1.0
12975,y1_d025_JIL_RZQ,10.0,1.0
12991,y1_d064_UEX_RZQ,238.0,1.0
12998,y1_d080_FBP_QEA,109.0,1.0
